# time(us)	raw_signal(mV)	one_component(mV)	two_component(mV)	sum_components(mV)
-9.140818394162952831e-01 8.046908942667581333e-02 2.408995175972977396e-02 -2.434639000841732487e-02 -2.564382486875523221e-04
-9.120818394728591461e-01 1.884690932467281699e-01 2.486722438402958271e-02 -2.599030592512808352e-02 -1.123081541098501675e-03
-9.100818395294230090e-01 5.844691072535869170e-01 2.550191104739571793e-02 -2.687936585563654654e-02 -1.377454808240826225e-03
-9.080818395859868719e-01 5.844691072535869170e-01 2.633099918351054086e-02 -2.790711871131679178e-02 -1.576119527806248534e-03
-9.060818396425507348e-01 7.284691123469900775e-01 2.778366242239273948e-02 -2.281207885335544139e-02 4.971583569037298089e-03
-9.040818396991145978e-01 8.724691174403932381e-01 2.773389454903604778e-02 -1.899622805897414543e-02 8.737666490061902352e-03
-9.020818397556784607e-01 1.052469123807147078e+00 2.769472417661304406e-02 -1.537383151040634666e-02 1.232089266620669740e-02
-9.000818398122423236e-01 9.084691187137440282e-01 2.732627927513342839e-02 -9.284716889161910916e-03 1.804156238597151921e-02
-8.980818398688061865e-01 1.160469127627199448e+00 2.479450440368043129e-02 -4.664118967666712468e-03 2.013038543601371883e-02
-8.960818399253700495e-01 9.444691199870948184e-01 2.579569579313304925e-02 -4.571092750312867083e-03 2.122460304282018304e-02
-8.940818399819339124e-01 1.016469122533796288e+00 2.490454232508164736e-02 -2.827405848364157419e-03 2.207713647671748908e-02
-8.920818400384977753e-01 6.564691098002884972e-01 2.877221094975119728e-02 -7.326691039248322017e-04 2.803954184582636150e-02
-8.900818400950616383e-01 6.564691098002884972e-01 3.089136372331079475e-02 1.252901121336008790e-03 3.214426484464680267e-02
-8.880818401516255012e-01 5.484691059802361268e-01 3.538925633457404296e-02 1.751355064733960013e-04 3.556439184104744078e-02
-8.860818402081893641e-01 7.644691136203408677e-01 4.156494163048154306e-02 -1.327681237488271713e-03 4.023726039299327373e-02
-8.840818402647532270e-01 5.124691047068853367e-01 4.582318648819954515e-02 -6.355451192149126280e-04 4.518764136898462819e-02
-8.820818403213170900e-01 6.564691098002884972e-01 4.810101756533459449e-02 2.712751681457218136e-04 4.837229273348031544e-02
-8.800818403778809529e-01 4.404691021601837009e-01 5.312516759556913659e-02 9.880067035475676839e-04 5.411317429911669669e-02
-8.780818404344448158e-01 6.204691085269377071e-01 5.450317295600655421e-02 1.969435167219019296e-03 5.647260812322557610e-02
-8.760818404910086787e-01 2.964690970667805403e-01 5.507414059976940141e-02 3.568169006573742360e-03 5.864230960634314593e-02
-8.740818405475725417e-01 3.324690983401313304e-01 5.798802326291326026e-02 2.119093527839807731e-03 6.010711679075306235e-02
-8.720818406041364046e-01 4.764691034335344910e-01 6.107032631299359055e-02 1.705506885795722658e-03 6.277583319878930757e-02
-8.700818406607002675e-01 8.004691148936916578e-01 6.083436774875341374e-02 1.285688948617940601e-03 6.212005669737134805e-02
-8.680818407172641304e-01 7.284691123469900775e-01 6.187036216010319278e-02 -1.274313640066617338e-03 6.059604852003657588e-02
-8.660818407738279934e-01 7.284691123469900775e-01 6.149141736123354268e-02 -2.187979643319546991e-03 5.930343771791399266e-02
-8.640818408303918563e-01 5.124691047068853367e-01 6.051331386108385613e-02 -5.381805342847541078e-03 5.513150851823631765e-02
-8.620818408869557192e-01 2.964690970667805403e-01 5.521721179213428393e-02 -4.523540157754504278e-03 5.069367163437977358e-02
-8.600818409435195822e-01 -3.155309245801828921e-01 5.213153435971995542e-02 -7.480830454074499300e-03 4.465070390564545438e-02
-8.580818410000834451e-01 -4.955309309469368428e-01 4.608507480468734818e-02 -7.507465982029444367e-03 3.857760882265790642e-02
-8.560818410566473080e-01 -8.195309424070938986e-01 3.980328225375169560e-02 -9.696819515592685484e-03 3.010646273815900664e-02
-8.540818411132111709e-01 -1.215530956413952701e+00 3.308615697499595748e-02 -1.031727847446697877e-02 2.276887850052897871e-02
-8.520818411697750339e-01 -1.431530964054057442e+00 2.761626964579674479e-02 -9.561477663131204979e-03 1.805479198266553981e-02
-8.500818412263388968e-01 -1.755530975514214553e+00 2.655629323981560652e-02 -9.321476459029656714e-03 1.723481678078594981e-02
-8.480818412829027597e-01 -1.899530980607617714e+00 2.731311830776700367e-02 -9.860585598268373914e-03 1.745253270949862975e-02
-8.460818413394666226e-01 -1.935530981880968504e+00 2.664814035554179811e-02 -1.068774069568470542e-02 1.596039965985709269e-02
-8.440818413960304856e-01 -2.151530989521073245e+00 2.742068808898234789e-02 -1.286022101295330664e-02 1.456046707602903952e-02
-8.420818414525943485e-01 -1.935530981880968504e+00 2.832593531748442764e-02 -1.400356228237732009e-02 1.432237303510710581e-02
-8.400818415091582114e-01 -1.971530983154319294e+00 3.033827384656093140e-02 -1.550271197039784429e-02 1.483556187616308884e-02
-8.380818415657220743e-01 -1.719530974240863763e+00 3.058664997825495668e-02 -1.772943260450046687e-02 1.285721737375448981e-02
-8.360818416222859373e-01 -1.611530970420811393e+00 2.907804358578931075e-02 -2.138539251728314647e-02 7.692651068506162551e-03
-8.340818416788498002e-01 -1.467530965327408232e+00 2.913754772859120101e-02 -2.117238608779958842e-02 7.965161640791612596e-03
-8.320818417354136631e-01 -1.287530958960654281e+00 2.997290647117839546e-02 -2.417580328660928757e-02 5.797103184569109627e-03
-8.300818417919775261e-01 -1.287530958960654281e+00 2.875304108101277636e-02 -2.470712252579130089e-02 4.045918555221474609e-03
-8.280818418485413890e-01 -1.071530951320549541e+00 2.881453394648548355e-02 -2.577303244008880348e-02 3.041501506396679638e-03
-8.260818419051052519e-01 -9.635309475004970592e-01 3.051657083984826366e-02 -2.669889896942601037e-02 3.817671870422254150e-03
-8.240818419616691148e-01 -7.475309398603923183e-01 3.140453122752448478e-02 -2.561262119565216322e-02 5.791910031872323297e-03
-8.220818420182329778e-01 -6.035309347669891578e-01 3.122082081364645906e-02 -2.115744890976401643e-02 1.006337190388244089e-02
-8.200818420747968407e-01 -7.115309385870415282e-01 3.237525458075422857e-02 -1.898665634674613287e-02 1.338859823400809917e-02
-8.180818421313607036e-01 -5.315309322202875775e-01 3.106081399788628364e-02 -1.377903055670405379e-02 1.728178344118222812e-02
-8.160818421879245665e-01 -5.675309334936383676e-01 3.120129340457380995e-02 -9.185434299914384260e-03 2.201585910465942569e-02
-8.140818422444884295e-01 -7.475309398603923183e-01 2.998544187020690116e-02 -3.577112044950458633e-03 2.640832982525644426e-02
-8.120818423010522924e-01 -7.475309398603923183e-01 2.837618033105883050e-02 1.285390511088355201e-03 2.966157084214718700e-02
-8.100818423576161553e-01 -9.635309475004970592e-01 2.587427624673713233e-02 5.746471218791775887e-03 3.162074746552891169e-02
-8.080818424141800183e-01 -1.179530955140601911e+00 2.512801808317644339e-02 1.021170737842703666e-02 3.533972546160348005e-02
-8.060818424707438812e-01 -9.275309462271462690e-01 2.327552985052885881e-02 1.196082872734417595e-02 3.523635857787303649e-02
-8.040818425273077441e-01 -9.995309487738478493e-01 2.211329771207085418e-02 1.103824869605382966e-02 3.315154640812468384e-02
-8.020818425838716070e-01 -9.995309487738478493e-01 2.269776768110696313e-02 1.164169399272124358e-02 3.433946167382820325e-02
-8.000818426404354700e-01 -6.035309347669891578e-01 2.536762714896646093e-02 1.194357118762666078e-02 3.731119833659311824e-02
-7.980818426969993329e-01 -6.395309360403399479e-01 2.595645637731596594e-02 8.213761089763106649e-03 3.417021746707907259e-02
-7.960818427535631958e-01 -4.595309296735860527e-01 2.859423280904159828e-02 5.832127591886959034e-03 3.442636040092855731e-02
-7.940818428101270587e-01 8.046908942667581333e-02 2.870372835153265148e-02 3.775389914449319741e-03 3.247911826598196688e-02
-7.920818428666909217e-01 5.484691059802361268e-01 3.112389935793987913e-02 3.144823503068705224e-04 3.143838170824674733e-02
-7.900818429232547846e-01 1.052469123807147078e+00 3.174432411369447482e-02 -2.067097228521586148e-03 2.967722688517288737e-02
-7.880818429798186475e-01 1.448469137814005769e+00 3.505682285830379746e-02 -7.544013641235363006e-03 2.751280921706843532e-02
-7.860818430363825104e-01 1.808469150547513671e+00 3.462518108809898437e-02 -8.773219428889984794e-03 2.585196165920899958e-02
-7.840818430929463734e-01 2.096469160734319992e+00 3.570126197354116238e-02 -1.421407970294901249e-02 2.148718227059215335e-02
-7.820818431495102363e-01 2.312469168374424733e+00 3.509971478488404378e-02 -1.471333337370438546e-02 2.038638141117965485e-02
-7.800818432060740992e-01 2.240469165827723153e+00 3.751400104439765043e-02 -1.815511193453415648e-02 1.935888910986349049e-02
-7.780818432626379622e-01 2.564469177287880264e+00 3.892196265869052318e-02 -1.863805601526499420e-02 2.028390664342552899e-02
-7.760818433192018251e-01 2.600469178561231054e+00 4.038364304074396061e-02 -2.132979108504604732e-02 1.905385195569791329e-02
-7.740818433757656880e-01 2.564469177287880264e+00 4.069659360961359190e-02 -2.198998389413283835e-02 1.870660971548075008e-02
-7.720818434323295509e-01 2.420469172194477103e+00 4.132032927731873334e-02 -2.367466813761321190e-02 1.764566113970552144e-02
-7.700818434888934139e-01 2.384469170921126313e+00 4.150831171547670478e-02 -2.471282592703161196e-02 1.679548578844509282e-02
-7.680818435454572768e-01 2.348469169647775523e+00 4.215636036721069624e-02 -2.664692132969798469e-02 1.550943903751271155e-02
-7.660818436020211397e-01 2.384469170921126313e+00 3.989058578057758792e-02 -2.526078139508487058e-02 1.462980438549271907e-02
-7.640818436585850026e-01 1.952469155640916831e+00 4.349331637291763836e-02 -2.505426455938969746e-02 1.843905181352794090e-02
-7.620818437151488656e-01 1.772469149274162881e+00 4.015028258508477471e-02 -2.150961911470724436e-02 1.864066347037753035e-02
-7.600818437717127285e-01 1.736469148000812091e+00 4.218273540381464043e-02 -2.112701341101247063e-02 2.105572199280216633e-02
-7.580818438282765914e-01 1.700469146727461300e+00 4.169531104496480151e-02 -1.755176758587499025e-02 2.414354345908981125e-02
-7.560818438848404544e-01 1.340469133993953399e+00 4.458655640808774356e-02 -1.713191704088038933e-02 2.745463936720735770e-02
-7.540818439414043173e-01 1.340469133993953399e+00 4.730792062639676415e-02 -1.332643921338910221e-02 3.398148141300766367e-02
-7.520818439979681802e-01 1.340469133993953399e+00 4.919433218973028737e-02 -1.154121157229666232e-02 3.765312061743363026e-02
-7.500818440545320431e-01 1.448469137814005769e+00 4.901910867693381330e-02 -9.461577528565764603e-03 3.955753114836804696e-02
-7.480818441110959061e-01 1.232469130173901029e+00 4.951078483203196628e-02 -1.355811445151345468e-02 3.595267038051851161e-02
-7.460818441676597690e-01 1.196469128900550238e+00 5.037090361131189159e-02 -1.487574523106260233e-02 3.549515838024928926e-02
-7.440818442242236319e-01 1.124469126353848658e+00 4.912117729353687040e-02 -1.568373559279089349e-02 3.343744170074598038e-02
-7.420818442807874948e-01 1.268469131447251819e+00 4.530089386876220287e-02 -1.722521221250404230e-02 2.807568165625816056e-02
-7.400818443373513578e-01 1.016469122533796288e+00 4.501980685530070775e-02 -2.328053337219839619e-02 2.173927348310231503e-02
-7.380818443939152207e-01 8.004691148936916578e-01 4.305161138947780769e-02 -2.496546589968657096e-02 1.808614548979123673e-02
-7.360818444504790836e-01 8.364691161670424480e-01 4.198213209990513811e-02 -2.638937167940576950e-02 1.559276042049936688e-02
-7.340818445070429465e-01 8.364691161670424480e-01 3.784495934867573852e-02 -2.723394607368365833e-02 1.061101327499208193e-02
-7.320818445636068095e-01 4.764691034335344910e-01 3.725816966757165838e-02 -2.843867117239311584e-02 8.819498495178544270e-03
-7.300818446201706724e-01 4.764691034335344910e-01 3.602753812032187530e-02 -2.776523647057756519e-02 8.262301649744310111e-03
-7.280818446767345353e-01 4.764691034335344910e-01 3.502147745749779190e-02 -3.121557734383810859e-02 3.805900113659682008e-03
-7.260818447332983983e-01 7.644691136203408677e-01 3.354815350444544791e-02 -2.785386648304789825e-02 5.694287021397547929e-03
-7.240818447898622612e-01 9.444691199870948184e-01 3.483914233477263672e-02 -2.850769444117638024e-02 6.331447893596259952e-03
-7.220818448464261241e-01 1.556469141634058140e+00 3.621007249574000053e-02 -2.422248380072199864e-02 1.198758869501800536e-02
-7.200818449029899870e-01 1.736469148000812091e+00 3.583440624396956597e-02 -2.100633601678715198e-02 1.482807022718241399e-02
-7.180818449595538500e-01 2.060469159460969202e+00 3.472366267353551444e-02 -1.317921281807389253e-02 2.154444985546162539e-02
-7.160818450161177129e-01 2.240469165827723153e+00 3.799980458942204403e-02 -6.582587541258593487e-03 3.141721704816345662e-02
-7.140818450726815758e-01 2.384469170921126313e+00 3.979539487906161993e-02 -7.319330648958995676e-04 3.906346181416572166e-02
-7.120818451292454387e-01 2.492469174741178684e+00 3.979213655999452176e-02 6.912345842317624799e-03 4.670448240231214743e-02
-7.100818451858093017e-01 2.456469173467827893e+00 3.884213688232898004e-02 1.408451695492145793e-02 5.292665383725043277e-02
-7.080818452423731646e-01 2.096469160734319992e+00 3.741336208014114928e-02 1.881454722530606985e-02 5.622790930544721566e-02
-7.060818452989370275e-01 2.096469160734319992e+00 3.481482707344606825e-02 2.438705409456609977e-02 5.920188116801216455e-02
-7.040818453555008904e-01 1.880469153094215251e+00 3.392807913468721959e-02 2.632376453091349669e-02 6.025184366560071281e-02
-7.020818454120647534e-01 2.024469158187618412e+00 2.914074890017998368e-02 2.852210796376282789e-02 5.766285686394281157e-02
-7.000818454686286163e-01 1.880469153094215251e+00 2.541877612739265255e-02 2.734775002361349017e-02 5.276652615100613924e-02
-6.980818455251924792e-01 2.060469159460969202e+00 2.153247192168118371e-02 2.782306155493392136e-02 4.935553347661510160e-02
-6.960818455817563422e-01 2.024469158187618412e+00 1.844399131407704548e-02 2.548696625651794903e-02 4.393095757059499451e-02
-6.940818456383202051e-01 2.312469168374424733e+00 1.411387152507228605e-02 2.464707520806647470e-02 3.876094673313875555e-02
-6.920818456948840680e-01 1.844469151820864461e+00 1.281976875819018993e-02 2.116231956240992654e-02 3.398208832060011647e-02
-6.900818457514479309e-01 1.592469142907408930e+00 1.353945490975088338e-02 1.774997022509417280e-02 3.128942513484505444e-02
-6.880818458080117939e-01 1.340469133993953399e+00 1.463958075121902722e-02 1.339762155962675831e-02 2.803720231084578726e-02
-6.860818458645756568e-01 1.052469123807147078e+00 1.318789252979420991e-02 1.375866629470350391e-02 2.694655882449771209e-02
-6.840818459211395197e-01 6.564691098002884972e-01 1.270523351786812492e-02 1.092259947317491924e-02 2.362783299104304069e-02
-6.820818459777033826e-01 8.004691148936916578e-01 1.217575014468090348e-02 1.149754530934899398e-02 2.367329545402989746e-02
-6.800818460342672456e-01 6.924691110736392874e-01 1.332181484228365728e-02 1.099994430143753574e-02 2.432175914372119302e-02
-6.780818460908311085e-01 1.052469123807147078e+00 1.290299268153636235e-02 1.365177310824660512e-02 2.655476578978296920e-02
-6.760818461473949714e-01 9.084691187137440282e-01 1.040171821115777780e-02 1.654105330110911334e-02 2.694277151226689634e-02
-6.740818462039588344e-01 8.724691174403932381e-01 8.133891940459967579e-03 1.975762114084226098e-02 2.789151308130222509e-02
-6.720818462605226973e-01 8.004691148936916578e-01 1.124202132532973672e-02 2.086318967507229741e-02 3.210521100040203413e-02
-6.700818463170865602e-01 8.724691174403932381e-01 8.315319052727726534e-03 2.331441006800102564e-02 3.162972912072874870e-02
-6.680818463736504231e-01 6.204691085269377071e-01 8.711095548545216491e-03 2.607795208747723179e-02 3.478904763602244654e-02
-6.660818464302142861e-01 5.124691047068853367e-01 9.248570222872010138e-03 3.004116219202958987e-02 3.928973241490160001e-02
-6.640818464867781490e-01 4.044691008868329107e-01 8.022549780512417197e-03 3.075047372965345610e-02 3.877302351016587156e-02
-6.620818465433420119e-01 4.404691021601837009e-01 6.446482586254906506e-03 3.166778860217536740e-02 3.811427118843027650e-02
-6.600818465999058748e-01 4.764691034335344910e-01 7.302262334253924354e-03 3.249268102248648038e-02 3.979494335674040040e-02
-6.580818466564697378e-01 8.004691148936916578e-01 4.655724650540252717e-03 3.346595657390964706e-02 3.812168122444990065e-02
-6.560818467130336007e-01 8.724691174403932381e-01 3.216403171993874929e-03 3.534032016916590496e-02 3.855672334115977512e-02
-6.540818467695974636e-01 1.088469125080497868e+00 1.620784295025011913e-03 3.552123971899153604e-02 3.714202401401654752e-02
-6.520818468261613265e-01 1.124469126353848658e+00 2.392478888190033640e-03 3.548185069429828087e-02 3.787432958248831971e-02
-6.500818468827251895e-01 1.304469132720602609e+00 3.740672377284286719e-03 3.525161869194439607e-02 3.899229106922867671e-02
-6.480818469392890524e-01 1.376469135267304189e+00 5.813223806926201380e-03 3.207869251131605787e-02 3.789191631824226358e-02
